movieId,title,genresV
92236,in darkness,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
92243,flowers of war,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
92259,intouchables,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
92264,one for the,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
92309,innkeepers the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
92391,grave encounters,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
92393,detective dee and,1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
92420,chronicle,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
92422,woman in black,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
92437,toast,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
92453,moine le monk,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
92507,safe house,1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
92509,vow the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
92535,louis c k,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
92643,monsieur lazhar,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0
92665,for a good,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
92674,janie jones,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
92694,perfect sense,0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
92841,winter in wartime,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
92920,hunter the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
92938,ghost rider spirit,0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0
92966,love wrecked,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
93006,very potter musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
93008,very potter sequel,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
93035,great sinner the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
93040,civil war the,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
93061,october baby,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
93128,mozart s sister,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
93134,women on the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
93193,red hill,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1
93242,gone,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
93270,project x,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
93272,dr seuss the,0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0
93287,big year the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
93297,act of valor,0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0
93326,this means war,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
93363,john carter,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
93443,goon,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
93463,eye of the,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
93475,awakening the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
93498,game change,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
93510,jump street,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
93512,jeff who lives,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
93552,blind beul la,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
93563,lockout,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
93570,bedevilled kim bok,0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
93693,casa de mi,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
93700,corman s world,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
93721,jiro dreams of,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
93766,wrath of the,0|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
93803,last day on,0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
93805,iron sky,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
93819,absentia,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
93831,american reunion american,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
93838,the raid redemption,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
93840,cabin in the,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
93855,god bless america,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
93933,footnote hearat shulayim,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
93946,l fe happens,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
93952,silent house the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
93980,three stooges the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
93982,raven the,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
94011,big bang the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
94018,battleship,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
94061,madhouse,1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
94070,best exotic marigold,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
94122,comic con episode,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
94150,hysteria,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
94266,five year engagement,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
94289,murderer lives at,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
94323,think like a,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
94325,lucky one the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94350,nob hill,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
94352,bride flight,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94405,safe,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
94439,jumping the broom,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
94466,black mirror,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94478,dark shadows,0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
94491,daylight,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
94494,minutes,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
94503,decoy bride the,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
94537,angels crest,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94539,viva riva,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94556,citizen gangster,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
94573,last play at,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
94677,dictator the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
94746,largo winch heir,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
94777,men in black,0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
94780,snow white and,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0
94799,sound of my,1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94801,steel trap the,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
94815,chicken with plums,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94833,pirates band of,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|1|0|0
94864,prometheus,0|0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
94867,pact the,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
94896,bernie,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
94902,ten north frederick,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94904,a m,1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
94917,deadline u s,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
94919,inhale,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
94931,take this waltz,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
94953,wanderlust,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
94959,moonrise kingdom,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
94967,texas killing fields,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
94974,superman vs the,0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0
94978,i wish kiseki,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
94985,get the gringo,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
94998,days of war,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
95000,life above all,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
95026,exporting raymond,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
95028,appointment with danger,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
95058,cosmopolis,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
95067,thousand words a,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
95088,safety not guaranteed,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
95105,madagascar europe s,0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|1|0|1|0|0
95149,superman batman public,0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0
95167,brave,0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|1|0|0
95177,alcina,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
95197,bel ami,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
95201,to rome with,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
95205,don t drink,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
95207,abraham lincoln vampire,0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0
95218,first position,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
95237,detention,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
95288,confession,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
95290,kind lady,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
95307,rock of ages,0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0
95309,seeking a friend,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
95311,presto,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0
95313,jack jack attack,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|1|0|0
95441,ted,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
95449,magic mike,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
95488,on the road,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
95510,amazing spider man,0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
95543,ice age continental,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0
95558,beasts of the,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
95567,people like us,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
95583,savages,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
95611,mooz lum,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
95613,union the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
95690,some guy who,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
95720,watch the,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
95744,days in new,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
95756,cat in the,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
95761,killer joe,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
95816,being flynn,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
95858,for the birds,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0
95873,ruby sparks,0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
95875,total recall,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
95939,angels share the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
96058,neil young journeys,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
96079,skyfall,0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
96110,campaign the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
96114,brake,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
96121,hope springs,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
96150,queen of versailles,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
96281,paranorman,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0
96283,diary of a,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
96304,hara kiri death,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96367,hit and run,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
96417,premium rush,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
96430,odd life of,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
96432,lawless,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
96467,sleepwalk with me,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
96488,searching for sugar,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
96510,apparition the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
96563,paradise lost purgatory,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
96565,bachelorette,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
96567,words the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96588,pitch perfect,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
96606,samsara,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
96610,looper,0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
96612,compliance,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
96616,that s my,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
96634,apartment,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
96655,robot frank,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
96667,ai weiwei never,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
96691,resident evil retribution,0|0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
96693,trouble with the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96700,,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96728,master the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96737,dredd,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
96739,we live again,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96751,arbitrage,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
96811,end of watch,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
96815,v h s,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
96821,perks of being,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96829,hunt the jagten,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96832,holy motors,1|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0
96840,hunter the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
96842,behind the burly,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
96849,sparkle,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
96853,thin ice,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
96857,red lights,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
96861,taken,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
96863,paperboy the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
96911,royal affair a,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96969,magic of belle,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
96971,lie the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96973,painted veil the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
96991,sapphires the,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0
97024,rust and bone,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97051,here comes the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
97057,kon tiki,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|0
97168,marley,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
97172,frankenweenie,0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0
97188,sinister,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
97225,hotel transylvania,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0
97230,side by side,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
97232,good old fashioned,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
97304,argo,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
97306,seven psychopaths,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
97308,nobody walks,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97388,farewell my queen,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97401,terumae romae thermae,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
97423,michael,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
97464,thirst for love,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97470,catch,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
97643,rec g nesis,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
97646,four sons,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
97660,last ride,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97670,my forbidden past,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97685,around the world,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
97692,we are legion,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
97752,cloud atlas,0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97757,hellboy the seeds,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|1|1|0|0|0
97773,girl the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97785,silent hill revelation,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
97817,pumping iron ii,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
97826,patience stone the,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
97836,here comes the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
97860,killing them softly,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
97866,imposter the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
97870,sessions the surrogate,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97878,remember the day,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
97880,child is waiting,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97882,salvage,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
97895,what richard did,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97913,wreck it ralph,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0
97921,silver linings playbook,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
97923,flight,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97936,anna karenina,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
97938,life of pi,0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
97950,man with the,0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0
97984,wake in fright,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
97988,bay the,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
98017,late quartet a,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
98022,sleepless night nuit,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
98054,stolen,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
98056,amour,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
98083,jackass,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
98109,citadel,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
98122,indie game the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
98124,batman the dark,0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0
98154,lincoln,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
98203,twilight saga breaking,0|1|1|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0
98237,price check,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
98239,red dawn,0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
98243,rise of the,0|0|1|0|0|0|0|0|1|0|1|0|1|0|0|0|0|1|0|0
98284,fire over england,0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
98290,storage,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
98296,deadfall,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
98304,so big,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
98361,byzantium,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0
98373,step up revolution,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
98491,paperman,0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0
98526,jude the obscure,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
98585,hitchcock,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
98766,carol channing larger,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0
98788,stand up and,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1
98797,barbara,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
98809,hobbit an unexpected,0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0
98938,last rites of,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
98961,zero dark thirty,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
99005,fire with fire,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
99007,warm bodies,0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
99024,asylum blackout,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
99056,count yorga vampire,0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
99106,guilt trip the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
99112,jack reacher,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
99114,django unchained,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1
99117,this is,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
99124,willard,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
99145,impossible the imposible,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
99149,mis rables les,0|1|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
99214,aziz ansari intimate,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
99220,quartet,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
99296,would you rather,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
